# Инициализация MPU6050...
# MPU6050 OK
# Держите неподвижно. Калибровка гиро... 5 сек
# Держите неподвижно... 4 сек
# Держите неподвижно... 3 сек
# Держите неподвижно... 2 сек
# Держите неподвижно... 1 сек
# Держите неподвижно... 0 сек
# Калибровка гиро завершена.
# DMP готов. Начинайте движение.
# Ожидание фиксации ГНСС...
time_ms,lat,lon,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg
61496,55.982559,37.413028,0.219069,-0.924162,9.266758,0.000000,-0.015267,0.000000,-5.637341,1.315885,4.345806
61613,55.982559,37.413028,0.211887,-0.916979,9.270349,0.000000,-0.015267,-0.015267,-5.637341,1.315885,4.345806
61713,55.982559,37.413028,0.219069,-0.920571,9.266758,-0.015267,-0.015267,0.000000,-5.637341,1.315885,4.345806
61813,55.982559,37.413028,0.222661,-0.913388,9.255984,-0.015267,0.000000,0.000000,-5.644069,1.323120,4.346167
61913,55.982559,37.413028,0.217872,-0.914585,9.258378,-0.015267,-0.015267,-0.015267,-5.644069,1.323120,4.346167
62013,55.982559,37.413028,0.211887,-0.914585,9.264364,0.000000,0.000000,-0.015267,-5.644069,1.323120,4.346167
62113,55.982559,37.413028,0.220267,-0.924162,9.257182,0.000000,-0.015267,-0.015267,-5.651051,1.323374,4.346182
62213,55.982559,37.413028,0.210690,-0.928950,9.260772,-0.015267,-0.015267,-0.015267,-5.651051,1.323374,4.346182
62313,55.982559,37.413028,0.207098,-0.916979,9.270349,0.000000,-0.015267,-0.015267,-5.651144,1.323032,4.339220
62413,55.982559,37.413028,0.210690,-0.922965,9.273941,0.000000,0.000000,0.000000,-5.658127,1.323286,4.339235
62513,55.982559,37.413028,0.222661,-0.918176,9.260772,0.000000,0.000000,0.000000,-5.658127,1.323286,4.339235
62613,55.982559,37.413028,0.213084,-0.909797,9.260772,0.000000,-0.015267,0.000000,-5.658127,1.323286,4.339235
62713,55.982559,37.413028,0.216675,-0.907402,9.269152,0.000000,-0.015267,0.000000,-5.651144,1.323032,4.339220
62813,55.982559,37.413028,0.215478,-0.910994,9.270349,0.000000,-0.015267,-0.015267,-5.651144,1.323032,4.339220
62913,55.982559,37.413028,0.216675,-0.912191,9.267955,0.000000,0.000000,0.000000,-5.651144,1.323032,4.339220
63013,55.982559,37.413028,0.210690,-0.906205,9.271547,-0.015267,-0.015267,0.000000,-5.644162,1.322779,4.339204
63113,55.982559,37.413028,0.209493,-0.908600,9.267955,0.000000,-0.015267,-0.015267,-5.644162,1.322779,4.339204
63213,55.982559,37.413028,0.213084,-0.915782,9.275137,0.000000,-0.015267,-0.015267,-5.644256,1.322438,4.332242
63313,55.982559,37.413028,0.211887,-0.916979,9.265561,0.000000,-0.015267,-0.015267,-5.651238,1.322691,4.332258
63413,55.982559,37.413028,0.209493,-0.924162,9.272744,-0.015267,-0.015267,-0.015267,-5.651144,1.323032,4.339220
63579,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
63679,55.982559,37.413028,0.215478,-0.914585,9.267955,0.000000,-0.015267,-0.015267,-5.651144,1.323032,4.339220
63779,55.982559,37.413028,0.223858,-0.914585,9.265561,0.000000,-0.015267,-0.015267,-5.651144,1.323032,4.339220
63879,55.982559,37.413028,0.204704,-0.914585,9.264364,0.000000,-0.015267,0.000000,-5.651238,1.322691,4.332258
63979,55.982559,37.413028,0.227449,-0.909797,9.253590,0.000000,-0.015267,-0.015267,-5.644256,1.322438,4.332242
64079,55.982559,37.413028,0.209493,-0.912191,9.273941,-0.015267,-0.015267,-0.015267,-5.651238,1.322691,4.332258
64179,55.982559,37.413028,0.214281,-0.918176,9.265561,0.000000,-0.015267,-0.015267,-5.651238,1.322691,4.332258
64279,55.982559,37.413028,0.213084,-0.915782,9.264364,0.000000,-0.015267,-0.015267,-5.651144,1.323032,4.339220
64379,55.982559,37.413028,0.216675,-0.908600,9.265561,0.000000,-0.015267,0.000000,-5.651144,1.323032,4.339220
64479,55.982559,37.413028,0.208296,-0.908600,9.267955,0.000000,-0.015267,0.000000,-5.644256,1.322438,4.332242
64579,55.982559,37.413028,0.209493,-0.918176,9.246407,0.000000,-0.015267,-0.015267,-5.644509,1.315457,4.331897
64679,55.982559,37.413028,0.211887,-0.912191,9.271547,-0.015267,0.000000,-0.015267,-5.644509,1.315457,4.331897
64779,55.982559,37.413028,0.210690,-0.908600,9.264364,0.000000,0.000000,-0.015267,-5.637526,1.315203,4.331882
64879,55.982559,37.413028,0.207098,-0.922965,9.272744,-0.015267,-0.015267,-0.015267,-5.644509,1.315457,4.331897
64979,55.982559,37.413028,0.211887,-0.914585,9.275137,0.000000,0.000000,0.000000,-5.644509,1.315457,4.331897
65079,55.982559,37.413028,0.208296,-0.915782,9.272744,-0.015267,-0.015267,0.000000,-5.644509,1.315457,4.331897
65179,55.982559,37.413028,0.215478,-0.910994,9.270349,0.000000,0.000000,-0.015267,-5.644256,1.322438,4.332242
65280,55.982559,37.413028,0.214281,-0.913388,9.264364,0.000000,0.000000,-0.015267,-5.644509,1.315457,4.331897
65380,55.982559,37.413028,0.213084,-0.920571,9.265561,0.000000,-0.015267,-0.015267,-5.644256,1.322438,4.332242
65480,55.982559,37.413028,0.204704,-0.913388,9.267955,0.000000,0.000000,-0.015267,-5.644256,1.322438,4.332242
65601,55.982559,37.413028,0.213084,-0.914585,9.269152,0.000000,-0.015267,-0.015267,-5.637273,1.322184,4.332228
65701,55.982559,37.413028,0.211887,-0.914585,9.273941,0.000000,-0.015267,0.000000,-5.637366,1.321843,4.325265
65801,55.982559,37.413028,0.211887,-0.920571,9.261970,0.000000,-0.015267,-0.015267,-5.637366,1.321843,4.325265
65901,55.982559,37.413028,0.210690,-0.908600,9.265561,0.000000,-0.015267,-0.015267,-5.637366,1.321843,4.325265
66001,55.982559,37.413028,0.208296,-0.906205,9.265561,0.000000,0.000000,0.000000,-5.637366,1.321843,4.325265
66101,55.982559,37.413028,0.203507,-0.927753,9.267955,0.000000,-0.015267,-0.015267,-5.637619,1.314863,4.324920
66201,55.982559,37.413028,0.210690,-0.919373,9.260772,0.000000,-0.015267,-0.015267,-5.637526,1.315203,4.331882
66301,55.982559,37.413028,0.210690,-0.910994,9.259575,-0.015267,-0.015267,0.000000,-5.637619,1.314863,4.324920
66401,55.982559,37.413028,0.205901,-0.919373,9.257182,-0.015267,-0.015267,-0.015267,-5.644855,1.308135,4.324588
66501,55.982559,37.413028,0.214281,-0.920571,9.264364,0.000000,-0.015267,-0.015267,-5.644855,1.308135,4.324588
66601,55.982559,37.413028,0.210690,-0.924162,9.261970,0.000000,0.000000,-0.015267,-5.644855,1.308135,4.324588
66701,55.982559,37.413028,0.211887,-0.918176,9.265561,0.000000,0.000000,-0.015267,-5.644855,1.308135,4.324588
66801,55.982559,37.413028,0.205901,-0.918176,9.266758,0.000000,-0.015267,-0.015267,-5.637872,1.307882,4.324573
66902,55.982559,37.413028,0.211887,-0.920571,9.272744,0.000000,0.000000,-0.015267,-5.637780,1.308222,4.331536
67002,55.982559,37.413028,0.219069,-0.919373,9.263167,-0.015267,-0.015267,-0.015267,-5.644762,1.308476,4.331550
67102,55.982559,37.413028,0.213084,-0.913388,9.260772,-0.015267,-0.015267,-0.015267,-5.645016,1.301495,4.331204
67202,55.982559,37.413028,0.217872,-0.912191,9.267955,0.000000,0.000000,0.000000,-5.645016,1.301495,4.331204
67302,55.982559,37.413028,0.215478,-0.907402,9.264364,0.000000,0.000000,0.000000,-5.638033,1.301241,4.331191
67402,55.982559,37.413028,0.223858,-0.909797,9.275137,-0.015267,0.000000,0.000000,-5.631051,1.300988,4.331176
67502,55.982559,37.413028,0.207098,-0.918176,9.266758,0.000000,0.000000,0.000000,-5.631051,1.300988,4.331176
67617,55.982559,37.413028,0.213084,-0.909797,9.270349,0.000000,-0.015267,0.000000,-5.631051,1.300988,4.331176
67717,55.982559,37.413028,0.216675,-0.916979,9.269152,-0.015267,-0.015267,-0.015267,-5.631051,1.300988,4.331176
67817,55.982559,37.413028,0.210690,-0.915782,9.261970,-0.015267,-0.015267,-0.015267,-5.631051,1.300988,4.331176
67917,55.982559,37.413028,0.216675,-0.921768,9.260772,-0.015267,-0.015267,0.000000,-5.631051,1.300988,4.331176
68017,55.982559,37.413028,0.215478,-0.921768,9.265561,-0.015267,-0.015267,0.000000,-5.630798,1.307969,4.331521
68117,55.982559,37.413028,0.217872,-0.912191,9.266758,0.000000,0.000000,0.000000,-5.630798,1.307969,4.331521
68217,55.982559,37.413028,0.220267,-0.909797,9.255984,0.000000,-0.015267,-0.015267,-5.637780,1.308222,4.331536
68317,55.982559,37.413028,0.213084,-0.916979,9.260772,0.000000,-0.015267,0.000000,-5.630798,1.307969,4.331521
68417,55.982559,37.413028,0.207098,-0.915782,9.258378,-0.015267,-0.015267,-0.015267,-5.637526,1.315203,4.331882
68517,55.982559,37.413028,0.210690,-0.921768,9.266758,0.000000,0.000000,-0.015267,-5.637526,1.315203,4.331882
68617,55.982559,37.413028,0.222661,-0.918176,9.270349,-0.015267,0.000000,-0.015267,-5.637619,1.314863,4.324920
68717,55.982559,37.413028,0.219069,-0.914585,9.259575,0.000000,-0.015267,0.000000,-5.644602,1.315115,4.324934
68817,55.982559,37.413028,0.223858,-0.915782,9.264364,0.000000,-0.015267,-0.015267,-5.644349,1.322096,4.325281
68917,55.982559,37.413028,0.210690,-0.919373,9.259575,0.000000,-0.015267,0.000000,-5.637619,1.314863,4.324920
69017,55.982559,37.413028,0.220267,-0.913388,9.253590,-0.015267,-0.015267,-0.015267,-5.637366,1.321843,4.325265
69117,55.982559,37.413028,0.210690,-0.915782,9.272744,0.000000,-0.015267,-0.015267,-5.637619,1.314863,4.324920
69217,55.982559,37.413028,0.215478,-0.908600,9.266758,-0.015267,-0.015267,0.000000,-5.637619,1.314863,4.324920
69317,55.982559,37.413028,0.213084,-0.919373,9.255984,-0.015267,-0.015267,-0.015267,-5.637619,1.314863,4.324920
69417,55.982559,37.413028,0.221464,-0.913388,9.271547,0.000000,-0.015267,-0.015267,-5.637366,1.321843,4.325265
69582,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
69682,55.982559,37.413028,0.221464,-0.915782,9.265561,-0.015267,-0.015267,0.000000,-5.637366,1.321843,4.325265
69782,55.982559,37.413028,0.214281,-0.906205,9.266758,0.000000,-0.015267,-0.015267,-5.637366,1.321843,4.325265
69882,55.982559,37.413028,0.210690,-0.915782,9.255984,0.000000,-0.015267,-0.015267,-5.637366,1.321843,4.325265
69982,55.982559,37.413028,0.219069,-0.913388,9.267955,-0.015267,-0.015267,-0.015267,-5.637366,1.321843,4.325265
70082,55.982559,37.413028,0.216675,-0.907402,9.265561,0.000000,-0.015267,-0.015267,-5.637619,1.314863,4.324920
70182,55.982559,37.413028,0.216675,-0.916979,9.259575,0.000000,-0.015267,0.000000,-5.630477,1.321250,4.318288
70282,55.982559,37.413028,0.220267,-0.920571,9.252393,0.000000,0.000000,-0.015267,-5.637460,1.321503,4.318304
70382,55.982559,37.413028,0.208296,-0.912191,9.252393,0.000000,-0.015267,-0.015267,-5.637460,1.321503,4.318304
70482,55.982559,37.413028,0.204704,-0.924162,9.248802,0.000000,-0.015267,0.000000,-5.637712,1.314522,4.317957
70582,55.982559,37.413028,0.207098,-0.912191,9.260772,0.000000,-0.015267,-0.015267,-5.644695,1.314774,4.317972
70682,55.982559,37.413028,0.203507,-0.922965,9.263167,-0.015267,-0.015267,-0.015267,-5.644695,1.314774,4.317972
70782,55.982559,37.413028,0.216675,-0.926556,9.259575,0.000000,-0.015267,-0.015267,-5.644695,1.314774,4.317972
70882,55.982559,37.413028,0.215478,-0.921768,9.267955,-0.015267,0.000000,-0.015267,-5.644948,1.307793,4.317626
70982,55.982559,37.413028,0.213084,-0.915782,9.267955,-0.015267,-0.015267,-0.015267,-5.644948,1.307793,4.317626
71083,55.982559,37.413028,0.209493,-0.910994,9.264364,-0.015267,0.000000,-0.015267,-5.644695,1.314774,4.317972
71183,55.982559,37.413028,0.215478,-0.906205,9.258378,-0.015267,0.000000,0.000000,-5.637712,1.314522,4.317957
71283,55.982559,37.413028,0.213084,-0.909797,9.260772,-0.015267,-0.015267,0.000000,-5.637965,1.307541,4.317612
71383,55.982559,37.413028,0.207098,-0.909797,9.261970,0.000000,0.000000,-0.015267,-5.638057,1.307200,4.310649
71483,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
71583,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
71683,55.982559,37.413028,0.216675,-0.912191,9.258378,0.000000,-0.015267,-0.015267,-5.631074,1.306948,4.310635
71783,55.982559,37.413028,0.213084,-0.915782,9.253590,0.000000,-0.015267,-0.015267,-5.637804,1.314181,4.310995
71883,55.982559,37.413028,0.204704,-0.914585,9.270349,0.000000,-0.015267,0.000000,-5.631074,1.306948,4.310635
71983,55.982559,37.413028,0.213084,-0.919373,9.267955,-0.015267,-0.015267,0.000000,-5.631074,1.306948,4.310635
72083,55.982559,37.413028,0.216675,-0.910994,9.275137,0.000000,-0.015267,0.000000,-5.631074,1.306948,4.310635
72183,55.982559,37.413028,0.213084,-0.910994,9.270349,0.000000,-0.015267,-0.015267,-5.631074,1.306948,4.310635
72283,55.982559,37.413028,0.217872,-0.915782,9.273941,-0.015267,-0.015267,-0.015267,-5.624092,1.306696,4.310620
72383,55.982559,37.413028,0.231040,-0.919373,9.264364,0.000000,-0.015267,0.000000,-5.630822,1.313929,4.310979
72483,55.982559,37.413028,0.219069,-0.914585,9.261970,0.000000,-0.015267,-0.015267,-5.630569,1.320910,4.311325
72583,55.982559,37.413028,0.220267,-0.918176,9.267955,0.000000,0.000000,0.000000,-5.630569,1.320910,4.311325
72683,55.982559,37.413028,0.209493,-0.914585,9.265561,0.000000,-0.015267,-0.015267,-5.630822,1.313929,4.310979
72783,55.982559,37.413028,0.209493,-0.916979,9.264364,0.000000,0.000000,-0.015267,-5.630822,1.313929,4.310979
72883,55.982559,37.413028,0.209493,-0.910994,9.264364,0.000000,-0.015267,-0.015267,-5.630915,1.313588,4.304018
72983,55.982559,37.413028,0.210690,-0.916979,9.273941,0.000000,0.000000,-0.015267,-5.630822,1.313929,4.310979
73083,55.982559,37.413028,0.213084,-0.912191,9.276335,0.000000,-0.015267,-0.015267,-5.623839,1.313677,4.310965
73183,55.982559,37.413028,0.208296,-0.915782,9.271547,0.000000,-0.015267,-0.015267,-5.630822,1.313929,4.310979
73283,55.982559,37.413028,0.219069,-0.920571,9.269152,0.000000,-0.015267,0.000000,-5.630915,1.313588,4.304018
73383,55.982559,37.413028,0.217872,-0.909797,9.265561,0.000000,-0.015267,0.000000,-5.630663,1.320570,4.304362
73483,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
73583,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
73683,55.982559,37.413028,0.207098,-0.918176,9.279926,0.000000,0.000000,0.000000,-5.630915,1.313588,4.304018
73783,55.982559,37.413028,0.217872,-0.909797,9.259575,0.000000,0.000000,-0.015267,-5.630915,1.313588,4.304018
73883,55.982559,37.413028,0.210690,-0.914585,9.270349,0.000000,-0.015267,-0.015267,-5.630915,1.313588,4.304018
73984,55.982559,37.413028,0.211887,-0.913388,9.267955,-0.015267,-0.015267,-0.015267,-5.630915,1.313588,4.304018
74084,55.982559,37.413028,0.216675,-0.913388,9.281124,0.000000,-0.015267,-0.015267,-5.630915,1.313588,4.304018
74184,55.982559,37.413028,0.222661,-0.927753,9.270349,0.000000,0.000000,-0.015267,-5.630663,1.320570,4.304362
74284,55.982559,37.413028,0.216675,-0.922965,9.270349,0.000000,-0.015267,0.000000,-5.630915,1.313588,4.304018
74384,55.982559,37.413028,0.217872,-0.913388,9.263167,-0.015267,-0.015267,-0.015267,-5.637646,1.320821,4.304378
74484,55.982559,37.413028,0.213084,-0.914585,9.259575,-0.015267,-0.015267,-0.015267,-5.637646,1.320821,4.304378
74584,55.982559,37.413028,0.213084,-0.910994,9.255984,0.000000,0.000000,-0.015267,-5.637646,1.320821,4.304378
74684,55.982559,37.413028,0.219069,-0.918176,9.277532,-0.015267,-0.015267,-0.015267,-5.630663,1.320570,4.304362
74784,55.982559,37.413028,0.213084,-0.919373,9.271547,0.000000,0.000000,-0.015267,-5.637646,1.320821,4.304378
74884,55.982559,37.413028,0.202310,-0.912191,9.270349,0.000000,-0.015267,-0.015267,-5.630915,1.313588,4.304018
74984,55.982559,37.413028,0.219069,-0.918176,9.266758,-0.015267,0.000000,-0.015267,-5.637897,1.313840,4.304033
75084,55.982559,37.413028,0.210690,-0.914585,9.255984,-0.015267,0.000000,0.000000,-5.637897,1.313840,4.304033
75184,55.982559,37.413028,0.220267,-0.912191,9.261970,0.000000,-0.015267,-0.015267,-5.637897,1.313840,4.304033
75284,55.982559,37.413028,0.204704,-0.914585,9.255984,0.000000,0.000000,-0.015267,-5.637897,1.313840,4.304033
75384,55.982559,37.413028,0.214281,-0.918176,9.266758,-0.015267,-0.015267,0.000000,-5.638149,1.306859,4.303687
75484,55.982559,37.413028,0.213084,-0.918176,9.267955,-0.015267,-0.015267,-0.015267,-5.637897,1.313840,4.304033
75614,55.982559,37.413028,0.215478,-0.919373,9.260772,0.000000,-0.015267,0.000000,-5.637897,1.313840,4.304033
75714,55.982559,37.413028,0.208296,-0.922965,9.253590,-0.015267,-0.015267,-0.015267,-5.638149,1.306859,4.303687
75814,55.982559,37.413028,0.216675,-0.918176,9.251195,0.000000,-0.015267,0.000000,-5.638241,1.306518,4.296724
75914,55.982559,37.413028,0.216675,-0.924162,9.272744,0.000000,-0.015267,-0.015267,-5.638241,1.306518,4.296724
76014,55.982559,37.413028,0.221464,-0.916979,9.264364,0.000000,0.000000,-0.015267,-5.637990,1.313500,4.297070
76114,55.982559,37.413028,0.216675,-0.909797,9.277532,-0.015267,-0.015267,-0.015267,-5.637990,1.313500,4.297070
76214,55.982559,37.413028,0.219069,-0.912191,9.263167,0.000000,-0.015267,-0.015267,-5.644721,1.320732,4.297431
76314,55.982559,37.413028,0.222661,-0.909797,9.277532,0.000000,0.000000,0.000000,-5.637646,1.320821,4.304378
76414,55.982559,37.413028,0.220267,-0.910994,9.263167,0.000000,-0.015267,-0.015267,-5.637646,1.320821,4.304378
76514,55.982559,37.413028,0.222661,-0.913388,9.271547,0.000000,0.000000,-0.015267,-5.637646,1.320821,4.304378
76614,55.982559,37.413028,0.222661,-0.921768,9.258378,0.000000,-0.015267,0.000000,-5.637646,1.320821,4.304378
76715,55.982559,37.413028,0.216675,-0.915782,9.257182,-0.015267,0.000000,-0.015267,-5.637897,1.313840,4.304033
76815,55.982559,37.413028,0.203507,-0.915782,9.265561,0.000000,-0.015267,0.000000,-5.637897,1.313840,4.304033
76915,55.982559,37.413028,0.217872,-0.910994,9.264364,-0.015267,-0.015267,-0.015267,-5.637739,1.320480,4.297416
77015,55.982559,37.413028,0.215478,-0.916979,9.270349,0.000000,-0.015267,-0.015267,-5.637646,1.320821,4.304378
77115,55.982559,37.413028,0.204704,-0.918176,9.261970,0.000000,-0.015267,0.000000,-5.637990,1.313500,4.297070
77215,55.982559,37.413028,0.214281,-0.907402,9.248802,0.000000,-0.015267,-0.015267,-5.637897,1.313840,4.304033
77315,55.982559,37.413028,0.215478,-0.916979,9.265561,0.000000,-0.015267,-0.015267,-5.637990,1.313500,4.297070
77415,55.982559,37.413028,0.213084,-0.920571,9.261970,0.000000,-0.015267,-0.015267,-5.637897,1.313840,4.304033
77578,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
77678,55.982559,37.413028,0.213084,-0.908600,9.260772,-0.015267,-0.015267,-0.015267,-5.637990,1.313500,4.297070
77778,55.982559,37.413028,0.211887,-0.903811,9.263167,-0.015267,0.000000,0.000000,-5.631007,1.313248,4.297054
77878,55.982559,37.413028,0.211887,-0.919373,9.259575,-0.015267,-0.015267,-0.015267,-5.637990,1.313500,4.297070
77978,55.982559,37.413028,0.213084,-0.916979,9.260772,0.000000,-0.015267,-0.015267,-5.637990,1.313500,4.297070
78078,55.982559,37.413028,0.216675,-0.919373,9.260772,0.000000,0.000000,0.000000,-5.637990,1.313500,4.297070
78178,55.982559,37.413028,0.214281,-0.909797,9.261970,0.000000,-0.015267,0.000000,-5.637990,1.313500,4.297070
78278,55.982559,37.413028,0.216675,-0.930147,9.273941,0.000000,-0.015267,0.000000,-5.644973,1.313751,4.297085
78379,55.982559,37.413028,0.213084,-0.913388,9.264364,0.000000,0.000000,-0.015267,-5.645225,1.306770,4.296739
78479,55.982559,37.413028,0.203507,-0.912191,9.254787,0.000000,0.000000,-0.015267,-5.638241,1.306518,4.296724
78579,55.982559,37.413028,0.214281,-0.915782,9.264364,0.000000,0.000000,-0.015267,-5.638241,1.306518,4.296724
78679,55.982559,37.413028,0.217872,-0.908600,9.265561,0.000000,-0.015267,-0.015267,-5.638241,1.306518,4.296724
78779,55.982559,37.413028,0.216675,-0.908600,9.269152,0.000000,-0.015267,0.000000,-5.631259,1.306267,4.296709
78879,55.982559,37.413028,0.214281,-0.914585,9.266758,-0.015267,0.000000,-0.015267,-5.631007,1.313248,4.297054
78979,55.982559,37.413028,0.213084,-0.915782,9.253590,-0.015267,-0.015267,0.000000,-5.637990,1.313500,4.297070
79079,55.982559,37.413028,0.205901,-0.919373,9.272744,0.000000,-0.015267,0.000000,-5.637990,1.313500,4.297070
79179,55.982559,37.413028,0.208296,-0.916979,9.264364,-0.015267,-0.015267,0.000000,-5.638241,1.306518,4.296724
79279,55.982559,37.413028,0.207098,-0.910994,9.271547,-0.015267,-0.015267,-0.015267,-5.638241,1.306518,4.296724
79379,55.982559,37.413028,0.214281,-0.918176,9.251195,0.000000,0.000000,-0.015267,-5.638241,1.306518,4.296724
79479,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
79579,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
79679,55.982559,37.413028,0.219069,-0.919373,9.264364,-0.015267,-0.015267,-0.015267,-5.631259,1.306267,4.296709
79779,55.982559,37.413028,0.217872,-0.901417,9.270349,-0.015267,-0.015267,0.000000,-5.624184,1.306356,4.303657
79879,55.982559,37.413028,0.216675,-0.915782,9.273941,0.000000,-0.015267,0.000000,-5.623932,1.313337,4.304002
79979,55.982559,37.413028,0.211887,-0.916979,9.267955,-0.015267,0.000000,-0.015267,-5.630915,1.313588,4.304018
80079,55.982559,37.413028,0.223858,-0.910994,9.263167,0.000000,-0.015267,0.000000,-5.630663,1.320570,4.304362
80179,55.982559,37.413028,0.209493,-0.912191,9.261970,-0.015267,-0.015267,0.000000,-5.630663,1.320570,4.304362
80279,55.982559,37.413028,0.217872,-0.921768,9.265561,0.000000,0.000000,-0.015267,-5.630915,1.313588,4.304018
80379,55.982559,37.413028,0.207098,-0.914585,9.272744,0.000000,0.000000,-0.015267,-5.630915,1.313588,4.304018
80479,55.982559,37.413028,0.199916,-0.920571,9.276335,-0.015267,-0.015267,-0.015267,-5.638149,1.306859,4.303687
80579,55.982559,37.413028,0.205901,-0.918176,9.261970,0.000000,0.000000,0.000000,-5.638149,1.306859,4.303687
80679,55.982559,37.413028,0.209493,-0.924162,9.258378,0.000000,0.000000,0.000000,-5.638149,1.306859,4.303687
80779,55.982559,37.413028,0.209493,-0.914585,9.266758,0.000000,-0.015267,-0.015267,-5.638149,1.306859,4.303687
80879,55.982559,37.413028,0.210690,-0.909797,9.273941,0.000000,-0.015267,-0.015267,-5.638149,1.306859,4.303687
80979,55.982559,37.413028,0.208296,-0.909797,9.247605,0.000000,-0.015267,-0.015267,-5.638401,1.299878,4.303341
81079,55.982559,37.413028,0.216675,-0.910994,9.269152,0.000000,-0.015267,-0.015267,-5.631166,1.306608,4.303672
81179,55.982559,37.413028,0.215478,-0.915782,9.266758,-0.015267,-0.015267,0.000000,-5.631166,1.306608,4.303672
81280,55.982559,37.413028,0.205901,-0.912191,9.270349,-0.015267,0.000000,-0.015267,-5.631166,1.306608,4.303672
81380,55.982559,37.413028,0.210690,-0.910994,9.271547,-0.015267,0.000000,-0.015267,-5.630915,1.313588,4.304018
81480,55.982559,37.413028,0.209493,-0.918176,9.261970,-0.015267,-0.015267,0.000000,-5.638149,1.306859,4.303687
81613,55.982559,37.413028,0.213084,-0.913388,9.261970,-0.015267,-0.015267,0.000000,-5.637897,1.313840,4.304033
81713,55.982559,37.413028,0.210690,-0.907402,9.269152,0.000000,0.000000,-0.015267,-5.637897,1.313840,4.304033
81813,55.982559,37.413028,0.214281,-0.922965,9.275137,0.000000,0.000000,-0.015267,-5.637897,1.313840,4.304033
81913,55.982559,37.413028,0.221464,-0.919373,9.255984,0.000000,-0.015267,-0.015267,-5.637897,1.313840,4.304033
82013,55.982559,37.413028,0.213084,-0.906205,9.269152,-0.015267,-0.015267,-0.015267,-5.630915,1.313588,4.304018
82113,55.982559,37.413028,0.214281,-0.915782,9.260772,0.000000,0.000000,-0.015267,-5.630915,1.313588,4.304018
82213,55.982559,37.413028,0.210690,-0.930147,9.275137,0.000000,-0.015267,-0.015267,-5.637646,1.320821,4.304378
82313,55.982559,37.413028,0.211887,-0.910994,9.270349,-0.015267,-0.015267,-0.015267,-5.630663,1.320570,4.304362
82413,55.982559,37.413028,0.209493,-0.924162,9.249999,-0.015267,0.000000,0.000000,-5.637646,1.320821,4.304378
82513,55.982559,37.413028,0.208296,-0.913388,9.275137,-0.015267,-0.015267,0.000000,-5.637897,1.313840,4.304033
82613,55.982559,37.413028,0.208296,-0.915782,9.260772,0.000000,-0.015267,0.000000,-5.637897,1.313840,4.304033
82713,55.982559,37.413028,0.216675,-0.921768,9.257182,0.000000,-0.015267,-0.015267,-5.637990,1.313500,4.297070
82813,55.982559,37.413028,0.214281,-0.914585,9.263167,-0.015267,-0.015267,-0.015267,-5.637739,1.320480,4.297416
82913,55.982559,37.413028,0.208296,-0.915782,9.276335,0.000000,-0.015267,-0.015267,-5.637739,1.320480,4.297416
83013,55.982559,37.413028,0.209493,-0.914585,9.258378,0.000000,0.000000,0.000000,-5.637739,1.320480,4.297416
83113,55.982559,37.413028,0.219069,-0.909797,9.263167,0.000000,-0.015267,0.000000,-5.637739,1.320480,4.297416
83213,55.982559,37.413028,0.208296,-0.914585,9.270349,-0.015267,0.000000,-0.015267,-5.630663,1.320570,4.304362
83313,55.982559,37.413028,0.207098,-0.914585,9.276335,-0.015267,0.000000,0.000000,-5.637646,1.320821,4.304378
83414,55.982559,37.413028,0.229843,-0.922965,9.272744,0.000000,-0.015267,-0.015267,-5.637394,1.327802,4.304724
83573,55.982559,37.413028,nan,nan,nan,nan,nan,nan,nan,nan,nan
83673,55.982559,37.413028,0.219069,-0.915782,9.271547,0.000000,-0.015267,-0.015267,-5.630505,1.327210,4.297745
83773,55.982559,37.413028,0.208296,-0.908600,9.271547,-0.015267,-0.015267,-0.015267,-5.630505,1.327210,4.297745
83873,55.982559,37.413028,0.221464,-0.909797,9.276335,0.000000,-0.015267,0.000000,-5.630505,1.327210,4.297745
83973,55.982559,37.413028,0.210690,-0.919373,9.270349,-0.015267,-0.015267,0.000000,-5.630505,1.327210,4.297745
84073,55.982559,37.413028,0.216675,-0.916979,9.273941,0.000000,0.000000,-0.015267,-5.630505,1.327210,4.297745
84173,55.982559,37.413028,0.211887,-0.927753,9.263167,0.000000,0.000000,-0.015267,-5.637487,1.327461,4.297762
84273,55.982559,37.413028,0.202310,-0.913388,9.276335,0.000000,-0.015267,-0.015267,-5.637487,1.327461,4.297762
84373,55.982559,37.413028,0.210690,-0.910994,9.271547,0.000000,-0.015267,-0.015267,-5.637739,1.320480,4.297416
