time_ms,lat,lon,alt_m,speed_mps,sats,fix,ax,ay,az,gx,gy,gz,acc_nav_x,acc_nav_y,acc_nav_z,roll_deg,pitch_deg,yaw_deg
81558,55.590667,37.671695,171.500000,1.188367,13,1,-2.794033,-0.444124,7.502231,-10.137405,8.534352,-26.717557,4.443009,-6.185602,-12.313706,3138.6912,-102.3788,-3372.1023
81658,55.590667,37.671695,171.500000,1.188367,13,1,-2.384625,-0.823605,9.325416,-21.190837,3.801527,-5.664122,5.635328,-7.594645,-11.779613,3135.3797,-103.0088,-3370.8815
81758,55.590667,37.671695,171.500000,1.188367,13,1,-2.395399,-0.866701,10.250775,-26.305341,-23.450380,-4.610687,5.698986,-8.603433,-12.058314,3143.0746,-102.8630,-3381.4789
81858,55.590667,37.671695,171.500000,1.188367,13,1,-1.854309,-1.474828,7.975086,-17.740455,-10.106871,8.381680,4.904718,-6.421301,-11.788116,3145.2517,-101.9091,-3385.5318
81958,55.590667,37.671695,171.500000,1.188367,13,1,-0.845153,-1.595735,7.850587,-4.198473,5.206107,-25.633586,5.048006,-6.199428,-10.795134,3143.3779,-104.5068,-3384.0459
82058,55.590667,37.671695,171.500000,1.188367,13,1,-1.841141,-1.776498,7.771579,5.465648,4.167939,17.358776,5.087441,-6.109765,-11.738461,3141.5507,-102.8305,-3381.5940
82158,55.590667,37.671695,171.500000,1.188367,13,1,-1.328782,-1.306037,7.686584,-7.038168,21.282442,-15.022901,4.712113,-6.269975,-10.825657,3132.5731,-104.6292,-3373.1082
82258,55.590667,37.671695,171.500000,1.188367,13,1,-2.211045,-1.936909,10.605117,-10.641222,15.557251,0.045802,6.481433,-8.772529,-11.270411,3125.8172,-105.0908,-3367.2258
82378,55.590667,37.671695,171.500000,1.188367,13,1,-3.837905,-1.606509,12.501324,-9.984732,-5.160305,-1.068702,6.606074,-11.044359,-12.630728,3126.9088,-104.9541,-3369.5973
82478,55.590667,37.671695,171.500000,1.188367,13,1,-2.979584,0.556652,6.180632,-4.381680,-4.152672,-45.435111,1.636990,-6.345168,-11.915466,3134.5725,-108.9707,-3377.9832
82578,55.590667,37.671695,171.500000,1.188367,13,1,-0.265756,-0.707487,7.890092,-1.007634,-9.770992,-20.580152,4.091365,-6.788460,-9.759151,3138.8044,-110.6947,-3382.5647
82678,55.590667,37.671695,171.500000,1.188367,13,1,-1.857901,-0.809240,7.007828,-22.076335,3.083969,-13.419848,3.089805,-6.457838,-11.208703,3136.4856,-112.0710,-3382.4459
82778,55.590667,37.671695,171.500000,1.188367,13,1,-2.384625,-0.775721,9.093178,-20.137405,-1.862595,-2.167939,3.496490,-8.612778,-11.409361,3135.0435,-112.2382,-3383.0627
82878,55.590667,37.671695,171.500000,1.188367,13,1,-1.599327,-1.077391,11.252748,-41.480911,-1.083969,10.580153,4.165714,-10.617922,-10.306178,3130.4837,-111.1881,-3382.6179
82978,55.590667,37.671695,171.500000,1.188367,13,1,-2.267309,-2.944868,10.177752,-33.816795,-12.931298,18.549615,4.822126,-9.528780,-11.636684,3128.6477,-109.0077,-3384.2756
83078,55.590667,37.671695,171.500000,1.188367,13,1,0.508768,-1.399411,9.290700,17.664119,-14.290077,26.045799,4.085077,-8.424362,-8.870393,3131.5247,-106.0616,-3385.4503
83178,55.590667,37.671695,171.500000,1.188367,13,1,-2.212242,-1.487996,8.899249,-2.213740,-6.763358,2.076336,3.382747,-8.457620,-11.631604,3133.3028,-105.6503,-3387.5310
83278,55.590667,37.671695,171.500000,1.188367,13,1,-1.904587,-1.367089,6.172252,1.068702,7.770992,1.679389,2.617067,-5.839304,-11.433477,3130.5806,-105.7128,-3384.5930
83378,55.590667,37.671695,171.500000,1.188367,13,1,-1.729811,-2.246958,8.981848,-9.053436,7.770992,-17.496183,4.127533,-8.363395,-11.122612,3129.1379,-107.6212,-3384.0348
83478,55.590667,37.671695,171.500000,1.188367,13,1,-2.020706,-1.952471,10.268732,-6.152672,10.458016,1.312977,4.099928,-9.757497,-10.957345,3125.2987,-107.8710,-3380.6521
83578,55.590667,37.671695,171.500000,1.188367,13,1,-6.548141,-1.953669,7.921216,9.908396,-15.145038,-38.137405,1.952278,-8.276891,-15.899459,3135.4997,-110.7028,-3390.3292
83678,55.590667,37.671695,171.500000,1.188367,13,1,0.379481,0.537498,9.174581,22.076335,-2.198473,-47.603054,2.496840,-8.777279,-8.652958,3141.4243,-115.2565,-3394.3028
83778,55.590667,37.671695,171.500000,1.188367,13,1,-0.209493,-0.208296,8.493431,-5.557252,-12.977100,-4.381680,2.560177,-8.102866,-9.685394,3143.7271,-115.4962,-3397.4634
83878,55.590667,37.671695,171.500000,1.188367,13,1,-2.207454,-1.130063,6.281188,8.870228,-4.519084,-17.587783,1.905496,-6.065533,-12.082967,3145.9590,-117.1951,-3398.9534
83978,55.590667,37.671695,171.500000,1.188367,13,1,-0.203507,-0.656011,9.467871,-18.122135,11.312976,8.076335,3.142822,-8.956494,-9.679266,3141.8398,-116.4692,-3396.3597
84078,55.590667,37.671695,171.500000,1.188367,13,1,-1.655591,-0.527921,8.649054,-5.526718,4.381680,2.198473,2.174359,-8.482229,-10.878927,3140.3533,-116.3138,-3395.3165
84178,55.590667,37.671695,171.500000,1.188367,13,1,-1.556231,-2.540248,11.133038,-28.503816,-15.648855,3.099237,4.078267,-10.645158,-11.500047,3140.5176,-115.7460,-3398.6797
84280,55.590667,37.671695,171.500000,1.188367,13,1,-0.861913,-1.288081,8.437168,22.595418,5.954198,4.000000,2.988605,-8.002387,-10.592706,3141.4408,-115.4436,-3397.1459
84424,55.590633,37.671722,174.699996,1.188367,13,1,-2.331953,-2.937685,9.398439,-1.129771,6.671755,9.877863,4.236076,-8.825403,-12.369185,3138.8363,-114.1800,-3394.4418
84524,55.590633,37.671722,174.699996,1.188367,13,1,-1.765724,-1.230620,7.120356,3.893130,4.076336,23.053434,2.464793,-6.855592,-11.309092,3137.3408,-111.9972,-3392.3758
84624,55.590633,37.671722,174.699996,1.188367,13,1,-2.360683,-1.714248,9.629480,-11.557252,3.190840,6.534351,3.271461,-9.324301,-11.702251,3135.0599,-111.4296,-3391.1623
84724,55.590633,37.671722,174.699996,1.188367,13,1,-0.505177,-2.066196,11.954250,-4.549618,8.503817,-41.145038,4.678542,-11.204450,-9.806747,3135.2142,-115.6243,-3391.8167
84824,55.590633,37.671722,174.699996,1.188367,13,1,0.263362,0.136470,10.668563,10.335878,-26.458015,3.694656,2.671618,-10.288137,-8.845961,3141.3848,-114.5918,-3397.5140
84924,55.590633,37.671722,174.699996,1.188367,13,1,-4.867412,-0.954089,7.138312,-9.007633,3.816794,-21.954196,0.530769,-7.575195,-14.036566,3140.3780,-116.8196,-3397.3975
85024,55.590633,37.671722,174.699996,1.188367,13,1,-1.914164,-0.684742,7.029376,8.488549,8.000000,-23.954196,1.553743,-7.006309,-11.235823,3140.4587,-119.3151,-3396.5367
85124,55.590633,37.671722,174.699996,1.188367,13,1,-1.388637,-0.416591,7.414843,-17.190839,3.557252,-22.534351,1.446786,-7.387673,-10.447632,3138.7801,-121.5963,-3396.5831
85224,55.590633,37.671722,174.699996,1.188367,13,1,-2.533065,-1.559822,9.063251,-14.351144,-3.267176,6.625954,2.074201,-9.101754,-11.768217,3137.6564,-120.8828,-3396.9487
85324,55.590633,37.671722,174.699996,1.188367,13,1,-1.501164,-0.671574,11.089942,-21.190837,-11.267176,11.862596,1.810879,-11.056885,-10.203301,3136.9536,-119.4831,-3398.5991
85424,55.590633,37.671722,174.699996,1.188367,13,1,1.126472,-1.252167,12.834118,-27.404579,-0.839695,14.503816,3.267193,-12.345239,-7.691946,3133.7788,-118.0512,-3398.1000
85524,55.590633,37.671722,174.699996,1.188367,13,1,1.085770,-1.326388,7.666234,-7.160305,-9.465648,14.473284,2.500776,-7.324449,-8.462061,3134.0097,-116.3971,-3399.1730
85624,55.590633,37.671722,174.699996,1.188367,13,1,-0.915782,-1.309628,8.261194,25.648855,1.877863,14.198472,2.092954,-8.135426,-10.291930,3135.4228,-115.0839,-3397.8872
85724,55.590633,37.671722,174.699996,1.188367,13,1,-0.486023,-0.703895,7.370550,-7.389312,9.923664,42.473278,1.581115,-7.246727,-9.602384,3130.3484,-111.2231,-3393.1002
85824,55.590633,37.671722,174.699996,1.188367,13,1,-2.651578,-1.725022,8.080431,1.709923,-3.877862,8.442749,1.987617,-8.174754,-11.933317,3130.7287,-110.2975,-3393.3247
85924,55.590633,37.671722,174.699996,1.188367,13,1,-1.036689,-1.526304,13.790602,26.229005,14.992366,-16.473281,3.796017,-13.384143,-9.606652,3130.9952,-112.3474,-3390.8123
86024,55.590633,37.671722,174.699996,1.188367,13,1,1.249773,1.088165,12.406754,24.748090,-12.885497,11.236640,2.260108,-12.023421,-7.160362,3135.5435,-110.8653,-3393.0542
86124,55.590633,37.671722,174.699996,1.188367,13,1,-1.444901,0.035913,9.788694,-11.038168,-20.809158,12.503817,1.504124,-9.752089,-10.542813,3138.9071,-109.1351,-3397.8352
86224,55.590633,37.671722,174.699996,1.188367,13,1,-1.871069,-0.099359,6.664260,-3.312977,-7.328244,-14.183207,0.757699,-6.728194,-11.249018,3141.4349,-110.3859,-3400.8615
86324,55.590633,37.671722,174.699996,1.188367,13,1,-2.146402,-0.005986,7.674613,-16.137403,6.656488,-11.175573,0.573460,-7.817871,-11.241503,3138.4978,-111.5901,-3399.4497
86456,55.590614,37.671730,174.699996,1.188367,13,1,-1.485602,0.102951,10.827777,-19.419845,-2.610687,6.381680,0.782180,-10.892295,-10.258842,3136.3633,-110.6959,-3399.9110
86556,55.590614,37.671730,174.699996,1.188367,13,1,-0.573411,-0.726640,11.354502,-20.916030,-35.603054,21.312976,1.349475,-11.308263,-10.095814,3142.1000,-107.7853,-3408.2794
86656,55.590614,37.671730,174.699996,1.188367,13,1,-0.823605,-1.471237,8.613142,4.870229,-3.801527,12.183207,1.861128,-8.527889,-10.723378,3143.2389,-106.5263,-3408.9639
86756,55.590614,37.671730,174.699996,1.188367,13,1,-0.600945,-1.361104,7.490260,-11.557252,4.900763,3.923664,1.610288,-7.440840,-10.405484,3140.2873,-106.1944,-3407.0906
86856,55.590614,37.671730,174.699996,1.188367,13,1,-1.723825,-1.107318,6.898892,10.259542,0.412214,12.015268,1.184246,-6.903657,-11.458774,3140.4754,-105.0170,-3406.2181
86956,55.590614,37.671730,174.699996,1.188367,13,1,-0.489614,-1.010353,8.633492,8.045802,10.061069,4.610687,1.699156,-8.535356,-10.048081,3137.2969,-104.7288,-3402.0942
87056,55.590614,37.671730,174.699996,1.188367,13,1,-0.821211,-0.986411,10.581175,-22.977098,11.938932,14.091603,1.451437,-10.558540,-9.945273,3129.3900,-103.6167,-3396.2945
87156,55.590614,37.671730,174.699996,1.188367,13,1,-2.697068,-1.025915,10.431537,14.290077,3.190840,-15.709923,1.260788,-10.560539,-11.813903,3131.8690,-105.1994,-3397.3748
87256,55.590614,37.671730,174.699996,1.188367,13,1,1.765724,0.308852,11.440693,6.305344,-11.297710,-13.312977,1.244392,-11.251335,-7.365016,3137.9763,-106.1131,-3403.0502
87356,55.590614,37.671730,174.699996,1.188367,13,1,-0.070629,0.384269,9.649830,-12.549618,-10.381679,5.114504,0.266898,-9.641955,-9.323589,3139.8675,-105.3966,-3406.3249
87456,55.590614,37.671730,174.699996,1.188367,13,1,-1.496376,-0.487220,6.992266,-14.366411,-0.351145,0.580153,0.390445,-7.054971,-11.008002,3138.5193,-105.3333,-3406.4167
87556,55.590614,37.671730,174.699996,1.188367,13,1,-1.746570,-0.337582,7.967903,-21.251909,11.938932,1.419847,-0.011579,-8.087597,-10.921366,3132.0240,-105.4318,-3401.8852
87656,55.590614,37.671730,174.699996,1.188367,13,1,-1.985990,-0.363919,8.376115,-18.961830,3.618321,8.671756,-0.267404,-8.526980,-11.012885,3127.9115,-104.7186,-3399.5860
87756,55.590614,37.671730,174.699996,1.188367,13,1,-0.820014,-0.378284,10.289082,-17.099237,-4.091603,-1.908397,-0.328269,-10.322914,-9.704617,3127.9180,-104.7415,-3401.3607
87856,55.590614,37.671730,174.699996,1.188367,13,1,0.403423,-1.466449,11.760319,-21.664121,-19.603054,45.679389,0.419426,-11.810439,-8.828935,3126.1288,-99.7717,-3401.7508
87956,55.590614,37.671730,174.699996,1.188367,13,1,1.438915,-1.511938,8.921993,1.419847,-10.809160,23.755725,0.839343,-8.964640,-8.106909,3126.4282,-97.1620,-3401.9105
88056,55.590614,37.671730,174.699996,1.188367,13,1,-0.926556,-1.786075,9.921572,-7.648855,1.587786,23.312974,0.647964,-10.086256,-10.384358,3117.0857,-95.0887,-3393.2654
88156,55.590614,37.671730,174.699996,1.188367,13,1,-2.199074,-1.206678,7.071275,-10.015267,10.106871,29.618320,0.261563,-7.257457,-11.692341,3088.4827,-93.1515,-3365.5547
88256,55.590614,37.671730,174.699996,1.188367,13,1,-1.666364,-1.598130,10.030508,-2.503817,12.045801,13.236640,0.309355,-10.236244,-10.838875,3056.6678,-93.5790,-3333.9424
88407,55.590614,37.671730,174.699996,1.188367,13,1,-0.427365,-0.238223,12.301409,-11.740458,-19.969463,36.320610,-1.654889,-12.191402,-10.248369,2964.5555,-90.8875,-3243.4264
88507,55.590614,37.671730,174.699996,1.188367,13,1,-3.468001,-0.219069,9.075222,4.137404,-0.442748,-3.877862,-1.087260,-9.007810,-13.286867,2959.7488,-90.5056,-3238.2053
88607,55.590614,37.671730,174.699996,1.188367,13,1,-0.259771,-0.192733,7.133524,4.641222,-3.083969,-21.725191,-0.801394,-7.095457,-9.870275,2882.0176,-88.4227,-3160.0069
88707,55.590614,37.671730,174.699996,1.188367,13,1,-1.709460,-0.745794,7.406463,-11.206108,0.503817,-20.183204,-0.489623,-7.436822,-11.476411,2954.0840,-88.3013,-3233.2217
88807,55.590614,37.671730,174.699996,1.188367,13,1,-1.236605,-0.788889,10.020932,-10.122138,0.900763,8.061069,-1.007638,-10.009084,-10.978619,2942.6971,-89.0518,-3222.8425
88907,55.590614,37.671730,174.699996,1.188367,13,1,-0.205901,-0.275333,11.020511,-19.618320,1.267176,4.809160,-2.043049,-10.834235,-9.929800,2920.6040,-89.4210,-3202.7084
89007,55.590614,37.671730,174.699996,1.188367,13,1,1.976413,-1.510741,13.308171,-32.305339,0.152672,34.442749,-2.087429,-13.179632,-7.518440,2657.6297,-91.6510,-2942.9514
89107,55.590614,37.671730,174.699996,1.188367,13,1,0.349553,-1.810017,8.159440,-7.893130,-7.648855,27.251907,-0.531491,-8.346907,-9.660138,2569.1059,-92.9225,-2855.1805
89207,55.590614,37.671730,174.699996,1.188367,13,1,-1.314417,-2.157176,8.599973,-13.221375,-4.702290,8.458015,-0.422945,-8.816853,-11.363847,2571.6673,-93.8697,-2859.0691
89307,55.590614,37.671730,174.699996,1.188367,13,1,-0.453701,-1.009156,7.455544,10.916030,-5.221374,24.183206,-1.072245,-7.433355,-10.442963,2588.8781,-96.0905,-2875.2251
89407,55.590614,37.671730,174.699996,1.188367,13,1,-1.462857,-1.898602,10.386048,-7.343511,4.229007,9.526717,-1.063280,-10.491570,-11.359402,2595.0582,-96.8268,-2882.1788
89507,55.590614,37.671730,174.699996,1.188367,13,1,1.750161,-1.017536,11.722012,14.183207,9.511451,-11.282443,-2.363398,-11.537159,-8.129650,2601.7229,-95.4915,-2887.4627
89607,55.590614,37.671730,174.699996,1.188367,13,1,-0.129287,0.492008,11.911154,-15.969466,-9.480916,23.404579,-3.959223,-11.226556,-10.457313,2593.8716,-97.9440,-2881.1795
89707,55.590614,37.671730,174.699996,1.188367,13,1,-4.007894,-0.669179,7.849390,-2.885496,-0.152672,-39.221374,-1.427757,-7.651256,-13.995174,2585.6702,-94.1805,-2873.1900
89807,55.590614,37.671730,174.699996,1.188367,13,1,-0.877475,-0.821211,7.417237,9.328244,-4.106870,-20.366413,-1.286058,-7.327289,-10.863362,2570.0039,-92.4939,-2856.5465
89907,55.590614,37.671730,174.699996,1.188367,13,1,-0.922965,-0.293290,8.333020,-9.541984,4.809160,-17.572519,-2.212538,-8.026963,-10.831173,2551.5769,-90.8386,-2839.0572
90007,55.590614,37.671730,174.699996,1.188367,13,1,-1.695095,-1.617283,9.379285,-16.885496,11.282443,8.290077,-1.547509,-9.396784,-11.469659,2638.4993,-90.3115,-2927.6776
90107,55.590614,37.671730,174.699996,1.188367,13,1,-0.387861,-0.603339,10.733206,-8.549619,7.694656,22.687021,-3.086475,-10.278617,-10.541404,2562.9216,-92.6725,-2852.9538
90207,55.590614,37.671730,174.699996,1.188367,13,1,0.396240,-2.244564,13.087904,-31.709920,-21.816793,46.106868,-3.153130,-12.899302,-9.414126,2600.2549,-97.4099,-2893.5022
90307,55.590614,37.671730,174.699996,1.188367,13,1,0.286107,-1.316811,8.537724,0.183206,-10.274808,28.213739,-2.190696,-8.359946,-9.662648,2596.1588,-100.3645,-2889.3531
90458,55.590553,37.671741,173.199996,1.188367,12,1,-0.520739,-2.068590,9.002199,23.496183,-16.000000,8.931297,-0.907896,-9.172371,-10.602357,2588.6445,-102.2520,-2878.1074
90558,55.590553,37.671741,173.199996,1.188367,12,1,0.010774,-0.955286,7.352593,6.320610,-2.030534,9.801527,-1.431026,-7.266156,-10.165056,2590.0494,-103.2388,-2878.8982
90658,55.590553,37.671741,173.199996,1.188367,12,1,-1.162385,-1.219846,9.542091,-16.549617,3.022901,17.541984,-1.861844,-9.377968,-11.380791,2592.1464,-104.7845,-2882.7526
90758,55.590553,37.671741,173.199996,1.188367,12,1,-4.399345,-1.507150,9.173384,19.190837,-7.954198,-40.610683,-0.578562,-9.099991,-14.563974,2586.4793,-101.1629,-2874.9066
90858,55.590553,37.671741,173.199996,1.188367,12,1,0.542287,0.167594,9.568428,18.778623,0.106870,-70.229003,-2.866395,-9.146367,-9.737836,2574.2038,-94.7192,-2860.4804
90958,55.590553,37.671741,173.199996,1.188367,12,1,1.188721,-0.356736,9.236830,2.534351,-12.290076,-11.984732,-2.249174,-9.024206,-9.203101,2553.8906,-94.4660,-2839.8437
91058,55.590553,37.671741,173.199996,1.188367,12,1,-0.939724,-0.331597,6.852205,-11.694656,0.992366,-16.625953,-1.657388,-6.590100,-11.136836,2535.7594,-93.4566,-2822.8304
91158,55.590553,37.671741,173.199996,1.188367,12,1,-1.853112,-1.487996,9.895236,-20.946565,11.297710,-4.244274,-1.801116,-9.766804,-12.026871,2531.9821,-92.2540,-2821.1447
91258,55.590553,37.671741,173.199996,1.188367,12,1,-1.588553,-1.046266,9.759963,-11.618321,8.687024,18.839694,-2.364345,-9.507399,-11.507910,2582.2251,-91.7953,-2872.5893
91358,55.590553,37.671741,173.199996,1.188367,12,1,-1.825579,-1.612495,9.929952,-27.938928,-16.076335,20.885496,-2.275515,-9.706084,-12.076187,2565.1018,-94.3924,-2858.2529
91458,55.590553,37.671741,173.199996,1.188367,12,1,-1.464054,-1.604115,8.977060,-2.519084,1.801527,31.358777,-1.939396,-8.898480,-11.342896,2595.3277,-96.4866,-2888.8205
91558,55.590553,37.671741,173.199996,1.188367,12,1,-0.614113,-2.140416,7.897274,-12.137404,-19.343509,8.000000,-1.240910,-8.060579,-10.708129,2579.4379,-97.7504,-2874.0499
91658,55.590553,37.671741,173.199996,1.188367,12,1,-0.159214,-1.605312,8.517373,11.160305,-7.984733,25.664119,-1.866269,-8.448272,-10.346802,2585.0903,-100.3663,-2878.6280
91758,55.590553,37.671741,173.199996,1.188367,12,1,0.800860,-0.651223,9.139865,3.755725,4.595420,11.862596,-3.117958,-8.647846,-9.497302,2590.4757,-101.2487,-2883.7209
91858,55.590553,37.671741,173.199996,1.188367,12,1,0.895431,-1.344344,12.113464,-11.053436,6.259541,18.763359,-3.947129,-11.555357,-9.317818,2595.4896,-102.8079,-2889.9600
91958,55.590553,37.671741,173.199996,1.188367,12,1,-3.875016,-0.542287,8.684967,14.274808,1.786260,-11.847328,-2.098000,-8.337505,-13.908220,2596.3720,-101.6162,-2889.4011
92058,55.590553,37.671741,173.199996,1.188367,12,1,-1.691504,-0.422577,8.340202,10.213740,11.450381,-50.167934,-2.535166,-7.922638,-11.651498,2597.0565,-96.4709,-2889.0572
92158,55.590553,37.671741,173.199996,1.188367,12,1,0.597353,-0.964863,9.234436,6.503817,-4.030534,-5.709924,-2.511406,-8.949149,-9.396555,2593.1160,-96.0047,-2884.4368
92258,55.590553,37.671741,173.199996,1.188367,12,1,-0.389058,-0.408211,6.927623,-12.412213,-0.595420,-3.801527,-2.232232,-6.556756,-10.386354,2590.2834,-95.6582,-2882.8367
92358,55.590541,37.671760,173.800003,1.188367,13,1,-2.305616,-0.945710,9.507375,-19.328245,5.267175,15.893130,-2.808748,-9.107544,-12.207481,2598.7670,-96.9766,-2893.3041
92468,55.590541,37.671760,173.800003,0.607044,13,1,-1.066617,-0.555455,9.168596,-19.801525,-12.946565,32.320606,-3.379063,-8.473941,-11.317812,2590.8336,-100.7412,-2887.5059
92568,55.590541,37.671760,173.800003,0.607044,13,1,-2.697068,-3.011906,9.668984,-23.603054,-8.061069,36.854957,-1.391369,-10.032143,-12.500198,2590.8379,-104.4871,-2889.9128
92668,55.590541,37.671760,173.800003,0.607044,13,1,0.533907,-0.654814,8.516176,-3.603053,-5.541985,30.305343,-3.691056,-7.720643,-9.889512,2592.3015,-107.5316,-2891.7966
92768,55.590541,37.671760,173.800003,0.607044,13,1,-1.838747,-2.450465,9.209298,-4.763358,-12.717557,18.427478,-1.800436,-9.318547,-11.836439,2589.7633,-109.6738,-2889.6343
92868,55.590541,37.671760,173.800003,0.607044,13,1,0.076614,-0.995988,8.343793,15.450381,-4.137404,40.824428,-3.028539,-7.825258,-10.264935,2594.1722,-113.6473,-2892.6756
92968,55.590541,37.671760,173.800003,0.607044,13,1,-0.470461,-1.325191,9.457098,-15.343511,15.374046,7.358778,-3.382324,-8.906548,-10.611300,2596.4741,-113.9360,-2896.8636
93068,55.590541,37.671760,173.800003,0.607044,13,1,1.201889,-0.420182,11.711238,1.969466,16.015266,6.091603,-5.926247,-10.169949,-9.331336,2600.4999,-114.1537,-2901.0527
93168,55.590541,37.671760,173.800003,0.607044,13,1,-2.657564,-0.102951,8.772356,2.977099,-13.847329,41.083965,-2.943200,-8.121529,-12.873539,2599.2642,-118.4343,-2899.3721
93268,55.590541,37.671760,173.800003,0.607044,13,1,-3.827132,-0.310049,6.484695,-12.732824,-7.282442,-36.564884,-1.407245,-6.209307,-13.838834,2595.4116,-114.9774,-2896.4390
93368,55.590541,37.671760,173.800003,0.607044,13,1,0.948104,-0.508768,8.508994,12.381680,-18.854961,-12.396947,-3.919526,-7.628753,-9.819844,2592.0624,-114.2526,-2891.3782
93468,55.590541,37.671760,173.800003,0.607044,13,1,-1.839944,-0.912191,7.613562,-16.610687,-12.488550,11.557252,-2.136984,-7.167950,-12.304170,2588.5541,-115.7368,-2889.3522
93568,55.590541,37.671760,173.800003,0.607044,13,1,-1.185130,-0.810437,8.944738,-19.236640,1.496183,12.763360,-3.368820,-8.105849,-12.046281,2587.8873,-116.8701,-2890.7476
