time_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,temp_raw
50274,17058,-270,-570,-708,-10,-63,-3514
50284,16998,-360,-616,-710,-43,-66,-3508
50294,17028,-344,-674,-711,-148,-38,-3504
50304,17038,-362,-698,-701,-175,-39,-3506
50314,17070,-282,-722,-702,-110,-71,-3508
50324,17122,-238,-668,-698,-45,-93,-3512
50334,17154,-278,-704,-709,-64,-54,-3506
50344,17078,-230,-658,-706,-51,-24,-3504
50354,17064,-276,-664,-712,-14,-20,-3509
50364,17076,-332,-688,-711,-58,-17,-3503
50374,17098,-330,-658,-709,-74,-15,-3504
50384,17020,-294,-676,-703,-33,-36,-3500
50394,17080,-286,-582,-705,-33,-58,-3510
50404,17040,-322,-634,-706,-74,-58,-3515
50414,17098,-306,-674,-705,-71,-35,-3513
50424,17084,-288,-680,-702,-82,-11,-3501
50434,17100,-262,-722,-707,-69,-11,-3502
50444,17060,-244,-660,-709,-80,10,-3506
50454,17062,-342,-674,-711,-111,34,-3509
50464,17106,-276,-716,-703,-123,28,-3512
50475,16944,-334,-642,-713,-62,-12,-3511
50485,17086,-346,-606,-704,-82,-54,-3507
50495,17078,-370,-672,-702,-82,-49,-3512
50505,17112,-320,-630,-703,-98,-36,-3509
50515,17046,-278,-652,-710,-82,-33,-3512
50525,17108,-300,-784,-707,-50,-46,-3507
50535,17038,-348,-722,-709,-53,-23,-3510
50545,16990,-296,-688,-711,-27,-28,-3513
50555,17062,-294,-672,-707,-16,-62,-3511
50565,17094,-310,-620,-702,-21,-66,-3507
50575,17094,-316,-604,-700,-37,-54,-3507
50585,16996,-270,-582,-696,-52,-20,-3507
50595,17078,-308,-702,-704,-128,-6,-3507
50605,17048,-392,-726,-706,-139,-8,-3508
50615,17044,-314,-724,-707,-78,-29,-3504
50625,17116,-336,-696,-708,-70,-31,-3504
50635,17042,-332,-758,-702,-69,-35,-3501
50646,17046,-284,-714,-701,6,-69,-3502
50656,17014,-234,-538,-702,60,-86,-3506
50666,17082,-306,-586,-707,-69,-46,-3511
50676,17130,-372,-636,-705,-151,-2,-3506
50686,17076,-318,-608,-710,-133,5,-3514
50696,17076,-348,-742,-714,-100,-8,-3508
50706,17078,-358,-814,-707,-101,1,-3505
50716,17066,-244,-748,-712,-22,-9,-3506
50726,16932,-302,-792,-709,-1,-15,-3509
50736,17038,-304,-664,-713,7,-76,-3508
50746,17108,-356,-628,-706,-55,-90,-3514
50756,17042,-328,-638,-708,-56,-81,-3510
50766,17096,-296,-610,-705,-68,-61,-3518
50776,17072,-332,-696,-705,-78,-39,-3511
50786,17076,-322,-744,-705,-68,-26,-3507
50796,17072,-364,-746,-706,-44,-33,-3503
50806,17022,-344,-750,-707,0,-63,-3506
50816,17056,-236,-700,-703,-1,-82,-3504
50826,17036,-266,-578,-705,-7,-71,-3508
50836,17054,-318,-544,-708,-26,-50,-3507
50846,17006,-312,-568,-712,-69,-24,-3512
50856,17066,-318,-594,-714,-115,-11,-3508
50866,17008,-318,-680,-704,-112,-37,-3510
50876,17090,-274,-764,-702,-134,-61,-3511
50886,17098,-270,-830,-697,-132,-45,-3509
50896,17034,-260,-762,-703,-106,-28,-3505
50906,17064,-250,-770,-701,-69,-19,-3507
50916,17068,-314,-766,-708,-61,-4,-3509
50926,17034,-280,-678,-711,-22,-1,-3512
50936,17042,-320,-602,-707,31,-20,-3512
50946,17016,-312,-606,-710,28,-31,-3510
50956,17056,-308,-570,-712,-16,-35,-3508
50966,17058,-276,-610,-710,-20,-39,-3506
50976,17050,-280,-692,-702,-80,-27,-3501
50987,17008,-350,-808,-712,-116,-28,-3509
50997,16996,-310,-616,-713,-29,-63,-3510
51007,17064,-358,-666,-707,-73,-45,-3510
51017,17038,-350,-650,-708,-44,-45,-3506
51027,16954,-334,-638,-708,6,-63,-3510
51037,17034,-376,-644,-702,-32,-80,-3505
51047,17090,-342,-728,-701,-129,-56,-3506
51057,17096,-298,-752,-710,-123,-37,-3507
51067,17082,-270,-738,-706,-35,-50,-3512
51077,17018,-286,-736,-714,-44,-38,-3506
51087,17052,-332,-814,-712,-133,15,-3508
51097,17048,-296,-758,-717,-61,-1,-3503
51107,16996,-346,-660,-709,34,-44,-3502
51117,17020,-380,-578,-700,-1,-90,-3502
51127,17056,-328,-604,-700,-58,-82,-3504
51137,17072,-330,-702,-706,-53,-78,-3509
51147,17070,-292,-718,-713,-22,-84,-3508
51158,17070,-234,-742,-708,-51,-64,-3503
51168,17130,-326,-762,-703,-108,-15,-3510
51178,17088,-264,-800,-705,-136,36,-3508
51188,17016,-370,-736,-708,-79,20,-3511
51198,17070,-366,-568,-704,1,-30,-3501
51208,17066,-340,-672,-704,32,-72,-3507
51218,17076,-318,-606,-704,12,-76,-3509
51228,17048,-284,-628,-703,-48,-71,-3509
51238,17066,-302,-760,-703,-66,-76,-3510
51248,17068,-302,-764,-703,-55,-65,-3505
51258,16994,-264,-748,-710,13,-44,-3507
51268,17006,-282,-678,-706,-27,1,-3503
51278,17008,-264,-680,-709,-92,15,-3515
51288,17076,-354,-668,-706,-81,-9,-3508
51298,17108,-298,-538,-701,0,-51,-3505
51308,17040,-342,-640,-703,8,-45,-3508
51318,17064,-328,-674,-709,-69,-39,-3506
51328,17082,-324,-796,-704,5,-88,-3503
51338,17074,-280,-740,-712,136,-127,-3506
51348,16980,-246,-622,-710,59,-95,-3504
51358,17024,-190,-630,-704,-136,-27,-3503
51368,17010,-250,-608,-711,-251,31,-3511
51378,17164,-420,-682,-710,-180,18,-3499
51388,17036,-366,-630,-706,28,-45,-3506
51398,17006,-286,-600,-702,94,-68,-3513
51408,16988,-260,-690,-706,-9,-61,-3506
51418,17040,-306,-672,-703,-88,-39,-3500
51428,17062,-286,-692,-706,-96,-22,-3505
51438,17076,-336,-720,-708,-154,5,-3507
51448,17070,-294,-796,-712,-161,14,-3505
51458,17096,-346,-826,-706,-45,-36,-3504
51468,17016,-240,-634,-701,135,-113,-3505
51478,17060,-272,-524,-703,60,-101,-3502
51488,17078,-352,-576,-710,-79,-37,-3509
51499,17094,-302,-626,-713,-118,-15,-3510
51509,17082,-312,-606,-706,-69,-34,-3505
51519,17048,-300,-668,-711,-87,-32,-3502
51529,17002,-246,-704,-709,-45,-33,-3502
51539,17022,-270,-746,-708,-64,-47,-3504
51549,17006,-340,-686,-711,-74,-40,-3496
51559,17144,-332,-600,-703,-62,-33,-3508
51569,16972,-322,-608,-706,-18,-35,-3502
51579,17064,-278,-614,-700,-68,-62,-3498
51589,17066,-324,-636,-699,-91,-74,-3506
51599,17062,-276,-720,-709,-62,-62,-3507
51609,17040,-258,-750,-706,-65,-44,-3504
51619,17124,-298,-738,-708,-108,-28,-3503
51629,17058,-280,-668,-710,-113,-5,-3503
51639,17054,-312,-780,-712,-76,-4,-3506
51649,17010,-360,-648,-707,-5,-21,-3507
51659,17018,-286,-550,-709,-40,-27,-3504
51670,17092,-300,-670,-703,-82,-33,-3505
51680,17104,-276,-636,-707,-57,-33,-3505
51690,17036,-308,-640,-707,-15,-29,-3507
51700,17026,-308,-620,-709,-45,-28,-3506
51710,17020,-262,-740,-703,-125,-4,-3506
51720,17070,-284,-762,-703,-49,-39,-3501
51730,17066,-260,-702,-707,-13,-26,-3504
51740,17024,-330,-592,-710,-37,-16,-3505
51750,17060,-370,-562,-711,-62,-26,-3501
51760,17076,-308,-670,-711,-121,-9,-3497
51770,17068,-354,-666,-712,-113,-18,-3497
51780,17052,-272,-656,-701,-47,-44,-3503
51790,17108,-318,-782,-706,-82,-27,-3501
51800,17042,-288,-720,-708,-80,-10,-3502
51810,17034,-282,-686,-708,-35,-23,-3501
51820,17090,-326,-618,-706,-50,-25,-3502
51830,17132,-348,-666,-708,-133,15,-3505
51840,17048,-350,-738,-710,-113,5,-3503
51850,17016,-340,-628,-711,-25,-55,-3504
51860,17056,-314,-720,-708,-20,-79,-3500
51870,17128,-304,-742,-703,-84,-34,-3500
51880,17054,-260,-740,-709,-44,-27,-3509
51890,17070,-308,-792,-707,11,-49,-3506
51900,17060,-368,-608,-707,29,-86,-3498
51910,17064,-374,-574,-713,4,-90,-3504
51920,17068,-332,-614,-708,-41,-60,-3500
51930,17088,-300,-612,-711,3,-91,-3497
51940,17122,-272,-618,-712,16,-99,-3497
51950,17072,-332,-578,-710,35,-90,-3499
51960,17014,-288,-690,-708,-36,-39,-3499
51970,17056,-286,-724,-710,-110,-4,-3501
51980,17044,-268,-692,-713,-93,-4,-3496
51990,17074,-336,-672,-713,-30,-14,-3503
52000,17088,-348,-618,-716,-28,2,-3499
52011,17034,-354,-630,-708,-12,1,-3499
52021,17026,-292,-602,-705,58,-41,-3503
52031,16990,-296,-586,-708,36,-51,-3495
52041,17072,-338,-644,-705,-103,-7,-3500
52051,17058,-356,-742,-702,-150,5,-3506
52061,17096,-302,-700,-708,-91,-35,-3500
52071,17076,-384,-716,-707,-40,-53,-3502
52081,17028,-282,-676,-710,-31,-46,-3505
52091,16978,-292,-634,-711,-40,-60,-3504
52101,16978,-292,-634,-711,-40,-60,-3504
52111,17056,-386,-728,-704,-70,-47,-3497
52121,17118,-322,-604,-700,-17,-62,-3497
52131,16994,-324,-614,-702,-47,-47,-3498
52141,17066,-324,-678,-702,-147,-20,-3498
52151,17084,-346,-662,-702,-149,-28,-3494
52161,17032,-318,-684,-704,-141,-29,-3494
52171,16944,-342,-616,-700,-214,-15,-3498
52182,17142,-338,-722,-695,-229,-48,-3495
52192,17150,-328,-606,-698,-65,-84,-3496
52202,17146,-286,-584,-705,10,-78,-3505
52212,17022,-230,-684,-710,-28,-13,-3498
52222,17040,-278,-678,-715,-53,5,-3501
52232,17040,-362,-718,-715,-57,-9,-3496
52242,17074,-334,-646,-706,-76,-6,-3498
52252,17084,-372,-638,-707,-114,4,-3500
52262,17018,-300,-578,-710,-104,-18,-3507
52272,17044,-308,-684,-703,-104,-41,-3500
52282,17020,-300,-642,-707,-80,-55,-3496
52292,17112,-332,-756,-712,-65,-78,-3507
52302,17080,-272,-634,-709,-21,-95,-3503
52312,17100,-252,-742,-706,-26,-83,-3500
52322,17034,-316,-692,-703,-2,-67,-3502
52332,17100,-310,-618,-714,-30,-37,-3499
52342,17064,-338,-654,-720,-82,-10,-3499
52352,17042,-350,-618,-713,-61,-27,-3497
52362,17074,-318,-656,-701,-55,-49,-3499
52372,17036,-304,-568,-708,-87,-50,-3502
52382,17098,-360,-660,-701,-114,-35,-3505
52392,17086,-316,-692,-699,-131,-20,-3498
52402,17036,-298,-712,-710,-82,-21,-3503
52412,17062,-270,-776,-709,-79,-10,-3501
52422,17112,-324,-760,-710,-44,-7,-3495
52432,17064,-354,-600,-706,1,-12,-3500
52442,17066,-320,-586,-710,-54,-11,-3502
52452,17066,-368,-596,-705,-51,-30,-3500
52462,17120,-364,-664,-703,-48,-36,-3501
52472,17030,-330,-612,-706,-28,-65,-3503
52482,17022,-302,-768,-711,-26,-92,-3506
52492,17016,-274,-786,-705,-40,-91,-3496
52502,17064,-286,-764,-702,-64,-59,-3502
52512,17102,-276,-792,-709,-52,-44,-3494
52523,17110,-294,-712,-709,-16,-19,-3498
52533,17052,-322,-656,-711,-17,5,-3498
52543,17080,-382,-588,-714,-26,-11,-3505
52553,17002,-392,-606,-708,-34,-23,-3498
52563,17040,-366,-596,-702,-34,-47,-3496
52573,17028,-294,-638,-705,-46,-83,-3501
52583,17066,-282,-688,-707,-48,-97,-3502
52593,17104,-272,-766,-706,-94,-75,-3499
52603,17022,-298,-768,-707,-75,-41,-3501
52613,17084,-292,-748,-713,-58,-26,-3501
52623,17036,-318,-696,-713,-24,-16,-3508
52633,17100,-330,-614,-711,-34,-1,-3498
52643,16992,-364,-580,-697,-77,17,-3505
52653,16992,-364,-580,-697,-77,17,-3505
52663,16986,-352,-650,-704,-75,-23,-3504
52673,17044,-370,-710,-707,-114,-37,-3497
52683,17086,-296,-760,-707,-82,-73,-3499
52694,17092,-360,-702,-705,-37,-78,-3499
52704,17140,-276,-698,-710,-52,-54,-3497
52714,17054,-282,-694,-711,-42,-43,-3490
52724,17078,-270,-640,-710,-13,-42,-3501
52734,17056,-328,-646,-711,-55,-32,-3503
52744,17112,-352,-636,-711,-66,-42,-3497
52754,17056,-336,-602,-706,-65,-40,-3491
52764,16984,-346,-656,-706,-70,-41,-3500
52774,17064,-322,-670,-708,-67,-71,-3496
52784,17078,-202,-654,-704,-11,-97,-3497
52794,17032,-264,-690,-707,-32,-81,-3501
52804,17114,-294,-788,-708,-72,-29,-3497
52814,17022,-306,-698,-708,-50,3,-3496
52824,17032,-352,-710,-708,-15,2,-3496
52834,16998,-356,-604,-712,-23,-7,-3498
52844,17036,-336,-618,-706,-31,-21,-3498
52854,17034,-336,-620,-709,-52,-32,-3499
52864,17040,-318,-590,-705,-72,-60,-3500
52874,17100,-378,-674,-705,-58,-81,-3498
52884,17028,-300,-644,-707,-59,-80,-3496
52894,17070,-272,-800,-712,-69,-60,-3505
52904,17082,-252,-860,-714,-98,-39,-3505
52914,17164,-280,-692,-715,-29,-47,-3502
52924,17056,-272,-676,-713,-13,6,-3499
52934,17090,-310,-574,-712,-39,34,-3494
52944,17026,-368,-656,-706,-90,33,-3498
52954,17078,-390,-654,-705,-93,4,-3504
52964,17020,-346,-674,-707,-51,-39,-3499
52974,17032,-250,-678,-713,-20,-88,-3503
52984,17036,-398,-620,-706,-50,-97,-3502
52994,17110,-250,-704,-704,-107,-60,-3495
53004,17124,-294,-768,-709,-105,-19,-3497
53014,17058,-296,-790,-707,-3,-14,-3498
53024,17016,-326,-666,-709,-3,-12,-3494
53035,17012,-368,-674,-706,-40,-10,-3497
53045,17050,-356,-594,-706,24,-52,-3492
53055,17082,-308,-524,-708,105,-99,-3492
53065,17078,-336,-560,-703,85,-96,-3501
53075,17068,-314,-576,-707,-43,-47,-3498
53085,17076,-242,-726,-705,-125,-16,-3500
53095,17034,-256,-736,-709,-144,-9,-3504
53105,17066,-328,-678,-704,-149,-10,-3501
53115,17100,-336,-708,-708,-120,-20,-3506
53125,17072,-318,-732,-705,-24,-28,-3498
53135,17018,-250,-606,-711,71,-60,-3499
53145,17002,-312,-596,-705,28,-61,-3500
53155,17020,-338,-634,-704,-69,-58,-3496
53165,17118,-308,-666,-704,-134,-55,-3493
53175,17084,-266,-730,-706,-120,-42,-3496
53185,17090,-234,-736,-703,-64,-56,-3496
53195,17068,-386,-706,-712,-35,-59,-3495
53206,17054,-252,-692,-713,-38,-45,-3495
53216,17010,-166,-598,-706,14,-38,-3498
53226,17066,-252,-590,-707,-69,-5,-3501
53236,17038,-376,-714,-710,-136,34,-3494
53246,17068,-384,-662,-714,-90,5,-3493
53256,17034,-330,-692,-706,-24,-90,-3496
53266,17044,-294,-582,-702,-38,-102,-3494
53276,17078,-304,-712,-702,-122,-66,-3498
53286,17116,-290,-832,-699,-67,-57,-3500
53296,17038,-360,-704,-709,100,-71,-3500
53306,17012,-314,-586,-714,96,-54,-3489
53316,17032,-310,-626,-713,-48,-23,-3494
53326,17090,-334,-634,-707,-164,1,-3499
53336,17114,-330,-756,-708,-128,-13,-3503
53346,17020,-312,-688,-703,-8,-67,-3491
53356,17030,-322,-616,-708,-11,-79,-3498
53366,17092,-342,-718,-705,-139,-34,-3498
53376,17140,-276,-724,-709,-207,-5,-3497
53386,17120,-294,-760,-713,-197,25,-3497
53396,17124,-330,-744,-714,-194,78,-3486
53406,16986,-424,-784,-713,-145,81,-3486
53416,17022,-352,-592,-716,41,-20,-3494
53426,17104,-340,-556,-703,134,-99,-3498
53436,17002,-342,-520,-701,13,-64,-3497
53446,17076,-352,-602,-702,-121,-30,-3493
53456,17062,-338,-606,-704,-72,-24,-3493
53466,17046,-268,-724,-709,-88,-31,-3489
53476,17088,-296,-808,-716,-120,0,-3484
53486,17098,-240,-720,-708,-48,-16,-3492
53496,17074,-338,-780,-711,-43,-13,-3496
53506,17022,-362,-690,-714,-35,-20,-3497
53516,17010,-322,-648,-709,14,-50,-3498
53526,17008,-326,-632,-707,27,-70,-3494
53536,17014,-288,-628,-711,-36,-61,-3496
53547,17102,-294,-638,-702,-84,-50,-3494
53557,17014,-354,-710,-705,-59,-75,-3493
53567,17064,-342,-682,-708,-73,-92,-3494
53577,17094,-290,-790,-702,-79,-83,-3494
53587,17114,-294,-730,-708,-2,-109,-3494
53597,17106,-310,-642,-709,78,-130,-3493
53607,17058,-304,-584,-707,60,-102,-3486
53617,17058,-332,-624,-714,-14,-66,-3489
53627,17054,-304,-654,-717,37,-77,-3491
53637,17004,-280,-728,-717,33,-63,-3489
53647,16998,-256,-688,-713,-50,-30,-3489
53657,17100,-254,-662,-705,-112,-22,-3494
53667,17034,-296,-656,-696,-130,-8,-3489
53677,17116,-326,-680,-703,-155,14,-3490
53687,17022,-350,-666,-712,-30,-30,-3494
53697,17056,-340,-650,-710,63,-74,-3486
53707,17088,-278,-660,-703,-1,-64,-3488
53718,17046,-302,-654,-706,-93,-32,-3490
53728,17072,-280,-660,-705,-77,-20,-3488
53738,17048,-316,-692,-707,-92,-10,-3484
53748,17142,-352,-690,-708,-115,-4,-3491
53758,17040,-316,-702,-704,-12,-34,-3490
53768,17038,-276,-588,-705,-2,-71,-3488
53778,16996,-310,-602,-704,-46,-60,-3492
53788,17046,-324,-708,-709,-96,-33,-3495
53798,17006,-306,-700,-710,-98,-24,-3487
53808,17054,-282,-654,-709,-103,-23,-3489
53818,17040,-268,-650,-708,-125,-9,-3492
53828,17104,-368,-880,-709,-133,6,-3484
53838,17108,-322,-850,-709,54,-63,-3489
53848,16978,-244,-650,-704,238,-143,-3488
53858,17034,-260,-474,-704,165,-137,-3490
53868,17108,-276,-606,-703,-23,-55,-3493
53878,17042,-284,-636,-707,-142,16,-3490
53888,17062,-316,-768,-714,-140,30,-3491
53898,17012,-312,-756,-712,-48,-27,-3495
53908,17010,-314,-650,-704,-49,-59,-3487
53918,17070,-256,-608,-710,-123,-44,-3491
53928,17130,-292,-678,-711,-168,25,-3493
53938,17044,-288,-658,-702,-141,54,-3487
53948,17074,-360,-672,-703,-66,5,-3490
53958,16990,-392,-668,-703,0,-40,-3487
53968,17068,-372,-648,-702,-6,-114,-3492
53978,17084,-248,-606,-697,26,-149,-3487
53988,17090,-260,-592,-705,46,-124,-3486
53998,17156,-264,-680,-711,-16,-58,-3493
54008,17104,-324,-720,-710,-54,10,-3495
54018,17050,-308,-822,-712,-44,14,-3486
54028,17074,-290,-624,-712,21,-35,-3492
54038,17052,-320,-620,-712,42,-56,-3490
54048,17060,-332,-476,-716,-18,-29,-3488
54059,17072,-350,-510,-718,-76,-4,-3488
54069,17116,-330,-622,-703,-119,1,-3492
54079,17078,-324,-676,-708,-128,-3,-3493
54089,17072,-326,-672,-707,-137,-8,-3495
54099,17062,-314,-762,-703,-144,-22,-3490
54109,16996,-286,-786,-703,-127,-38,-3491
54119,17110,-326,-706,-700,-79,-66,-3492
54129,17086,-300,-630,-704,0,-78,-3495
54139,17106,-354,-622,-701,-5,-62,-3490
54149,17082,-336,-598,-702,-22,-56,-3493
54159,17022,-264,-686,-708,7,-78,-3489
54169,17056,-316,-698,-708,-8,-93,-3495
54179,17090,-286,-726,-711,-61,-58,-3489
54189,17068,-266,-706,-710,-138,7,-3492
54199,17102,-272,-722,-709,-164,45,-3483
54209,17058,-326,-714,-709,-107,49,-3491
54219,17078,-360,-740,-707,-58,26,-3494
54230,16988,-372,-624,-715,-1,-5,-3497
54240,17070,-340,-516,-706,-28,-46,-3494
54250,17060,-344,-640,-708,-136,-50,-3493
54260,17080,-330,-756,-709,-176,-18,-3488
54270,17108,-284,-796,-712,-103,-9,-3493
54280,16994,-224,-720,-712,-40,-27,-3491
54290,17024,-284,-734,-709,-50,-5,-3492
54300,17088,-314,-596,-710,-88,11,-3489
54310,17072,-352,-656,-710,-110,4,-3489
54320,17068,-334,-632,-715,-54,-36,-3487
54330,17040,-296,-534,-709,-21,-79,-3485
54340,17036,-296,-618,-702,-92,-76,-3495
54350,17062,-284,-716,-702,-170,-57,-3499
54360,17048,-348,-764,-703,-157,-51,-3493
54370,17040,-308,-698,-705,-89,-79,-3487
54380,17090,-282,-724,-707,-48,-114,-3487
54390,17098,-306,-684,-706,-75,-81,-3490
54400,17062,-286,-706,-710,-63,-67,-3489
54410,17018,-332,-618,-712,-44,-80,-3491
54420,17152,-254,-618,-708,-57,-77,-3492
54430,17110,-360,-668,-714,-70,-20,-3489
54440,17010,-306,-646,-709,-98,-1,-3496
54450,17108,-292,-662,-714,-105,-10,-3494
54460,17056,-314,-780,-707,-109,-33,-3493
54470,17126,-388,-822,-702,-107,-33,-3488
54480,17080,-336,-776,-706,30,-73,-3490
54490,17058,-314,-626,-705,72,-98,-3490
54500,17136,-268,-558,-697,-28,-73,-3490
54510,17150,-352,-732,-705,-98,2,-3488
54520,17054,-308,-626,-711,18,-1,-3488
54530,16996,-318,-560,-709,29,-26,-3486
54540,17054,-330,-688,-705,-87,-44,-3490
54550,17098,-358,-742,-708,-151,-39,-3489
54560,17072,-308,-696,-712,-86,-46,-3490
54571,17050,-272,-674,-712,-23,-57,-3488
54581,17078,-304,-724,-703,-65,-55,-3490
54591,17018,-292,-724,-706,-169,-19,-3493
54601,17076,-330,-788,-710,-205,12,-3491
54611,17076,-328,-698,-715,-2,-59,-3482
54621,17088,-294,-642,-711,148,-102,-3485
54631,17042,-300,-506,-704,39,-38,-3493
54641,17040,-302,-754,-706,-142,26,-3497
54651,17058,-322,-750,-708,-133,38,-3492
54661,17040,-318,-610,-708,-22,-24,-3488
54671,17078,-382,-630,-709,-18,-48,-3489
54681,17122,-346,-640,-716,-100,-33,-3484
54691,17156,-306,-770,-702,-117,-3,-3484
54701,17014,-280,-676,-708,-87,2,-3484
54711,17070,-282,-788,-709,-125,20,-3490
54721,17070,-406,-700,-709,-145,25,-3487
54731,17022,-372,-732,-708,-87,-1,-3485
54742,17058,-300,-624,-706,-54,-54,-3484
54752,17052,-348,-664,-700,-63,-72,-3485
54762,17108,-374,-686,-703,-72,-91,-3485
54772,17058,-346,-656,-708,-41,-93,-3489
54782,17082,-212,-594,-705,-51,-67,-3485
54792,17082,-212,-594,-705,-51,-67,-3485
54802,17074,-232,-700,-695,-97,-25,-3489
54812,17034,-348,-682,-712,-42,19,-3482
54822,16984,-356,-624,-709,-50,4,-3484
54832,16984,-356,-624,-709,-50,4,-3484
54842,17076,-320,-658,-703,-57,-68,-3489
54852,17098,-280,-696,-709,-46,-62,-3486
54862,17062,-294,-712,-710,-25,-68,-3486
54872,17034,-328,-696,-710,-49,-53,-3489
54882,17068,-308,-752,-712,-74,-42,-3488
54892,17094,-292,-756,-706,-71,-24,-3486
54902,17026,-260,-776,-705,-48,-1,-3486
54912,17042,-314,-700,-714,-55,3,-3487
54922,17082,-348,-658,-714,-73,8,-3484
54932,17022,-372,-686,-704,-87,17,-3491
54942,17076,-384,-674,-709,-41,-9,-3490
54952,17050,-278,-648,-712,29,-72,-3492
54962,17010,-342,-590,-702,4,-96,-3496
54972,17136,-298,-714,-703,-91,-62,-3491
54982,17078,-256,-688,-707,-110,-12,-3488
54992,17040,-288,-686,-710,-47,-14,-3487
55002,17034,-310,-632,-705,-46,-28,-3484
55012,17088,-360,-652,-702,-98,-24,-3485
55022,17108,-284,-666,-707,-111,-37,-3489
55032,17034,-280,-652,-707,-96,-31,-3491
55042,17048,-296,-666,-707,-73,-20,-3490
55052,17038,-310,-634,-708,-36,-6,-3493
55062,17074,-372,-614,-710,-58,-21,-3486
55072,17106,-356,-744,-703,-71,-52,-3488
55083,17136,-256,-754,-709,-35,-71,-3489
55093,17120,-224,-620,-714,24,-70,-3486
55103,17120,-326,-672,-708,-20,-34,-3490
55113,17092,-454,-782,-704,-105,-7,-3492
55123,17028,-364,-722,-712,-70,-36,-3484
55133,17034,-318,-642,-714,-10,-98,-3493
55143,17114,-278,-628,-714,-63,-91,-3481
55153,17086,-356,-766,-708,-117,-46,-3486
55163,17050,-364,-784,-710,-70,-40,-3486
55173,17024,-278,-716,-706,-35,-72,-3489
55183,17096,-302,-722,-698,-64,-66,-3492
55193,17070,-318,-734,-706,-65,-51,-3485
55203,17082,-324,-648,-709,-6,-61,-3487
55213,17018,-300,-622,-708,-22,-46,-3487
55223,17072,-332,-682,-711,-42,-37,-3486
55233,17024,-346,-678,-705,-26,-42,-3488
55243,17088,-296,-714,-709,-57,-44,-3493
55254,17086,-330,-718,-709,-64,-27,-3488
55264,17076,-294,-782,-706,-97,6,-3483
55274,17020,-298,-670,-709,-78,-13,-3486
55284,17060,-294,-786,-710,-65,-26,-3487
55294,17044,-346,-668,-710,-10,-50,-3483
55304,17084,-340,-632,-711,34,-74,-3487
55314,17046,-250,-542,-708,-21,-60,-3481
55324,17160,-304,-646,-708,-122,-35,-3484
55334,17120,-312,-762,-714,-120,12,-3491
55344,17000,-224,-708,-713,-84,29,-3484
55354,17010,-308,-746,-710,-85,10,-3486
55364,17092,-330,-652,-706,-78,-37,-3479
55374,17098,-264,-670,-706,-37,-54,-3484
55384,17098,-264,-670,-706,-37,-54,-3484
55394,17064,-354,-698,-709,-148,-8,-3486
55404,17086,-344,-764,-706,-83,-37,-3487
55414,17062,-266,-688,-701,5,-70,-3487
55424,17062,-296,-724,-701,-53,-45,-3490
55434,17038,-298,-702,-701,-54,-36,-3477
55444,17028,-322,-718,-712,-49,-2,-3481
55454,17044,-342,-754,-708,-25,2,-3487
55464,17038,-306,-650,-710,27,-45,-3482
55474,17048,-350,-552,-707,20,-74,-3480
55484,17104,-302,-548,-711,-23,-70,-3483
55494,17068,-364,-606,-699,-80,-20,-3486
55504,16988,-318,-724,-708,-101,-6,-3485
55514,17048,-324,-780,-706,-77,-54,-3485
55524,17064,-280,-704,-710,-85,-82,-3485
55534,17104,-204,-722,-712,-89,-36,-3484
55544,17056,-284,-782,-710,-70,-3,-3483
55554,17064,-300,-664,-714,-8,-9,-3485
55564,17114,-322,-602,-712,-4,-40,-3479
55574,17084,-356,-624,-704,-75,-34,-3482
55584,17056,-288,-660,-707,-69,-28,-3480
55595,17048,-280,-608,-705,31,-95,-3483
55605,17018,-358,-620,-700,49,-95,-3485
55615,17056,-348,-712,-697,-51,-87,-3483
55625,17088,-266,-710,-700,-92,-71,-3483
55635,17046,-264,-814,-705,-108,-32,-3484
55645,17074,-224,-704,-708,-79,-11,-3481
